"originid","destinationid","duration","distance","snap_o_dist","snap_d_dist"
357,22,76.61403544331158,53882.97668076468,17.990040442190786,603.3839031271233
357,23,73.40608189333413,52093.63342181567,17.990040442190786,185.92809969697035
357,24,73.91382621802576,52506.52477292791,17.990040442190786,344.94678071907856
357,25,72.82251838231237,51685.418678873975,17.990040442190786,69.49569582967548
357,26,74.39682745507352,53119.116843879114,17.990040442190786,716.0377501451641
357,27,71.62606499134473,50880.771849791825,17.990040442190786,323.7292183215672
357,28,70.19729509537767,46496.126502756415,17.990040442190786,0.000000001862645149230957
357,29,70.47350151418685,50363.8765629665,17.990040442190786,338.26651334269803
357,30,72.8221745806325,51648.654163780324,17.990040442190786,264.9956093431703
357,31,67.42777607085179,47169.469945120836,17.990040442190786,160.19352633348032
357,32,79.92015039808437,59792.800570893975,17.990040442190786,96.1896544677067
357,33,70.72886985808299,50387.66786606126,17.990040442190786,106.68896180463638
357,34,70.11428436938078,50217.75381199751,17.990040442190786,551.3616256140572
357,35,68.36426231251914,48759.59205099982,17.990040442190786,657.7461651326481
357,36,69.94055215546206,49772.376865875805,17.990040442190786,279.7172408755061
357,37,74.9874098400267,53044.38056310287,17.990040442190786,346.00968630994606
357,38,69.31169358000331,47033.89236248288,17.990040442190786,201.66679343610593
357,39,75.74958056304423,52849.54599882375,17.990040442190786,2.1815257747356545
357,40,74.6449789059659,53255.322399398035,17.990040442190786,728.1673320664453
358,0,89.0799577696873,81425.13805132224,496.6732219843473,35.15977961944156
358,1,75.10676246231924,57596.31630231604,496.6732219843473,48.60789036590427
358,2,21.8352069459825,14402.446230339683,496.6732219843473,117.78761762100542
358,3,64.88642455185234,51056.44805982097,496.6732219843473,0.000013706738409904616
358,4,49.122800203925756,34218.01092120596,496.6732219843473,206.26048131650703
358,5,60.10607953153944,34617.129339688305,496.6732219843473,150.80798443932372
358,6,98.81145604683155,91163.60227011997,496.6732219843473,42.10625827637604
358,7,88.25260867816169,76704.46510823701,496.6732219843473,179.36325308529894
358,8,76.13769004116178,64154.55828289892,496.6732219843473,216.72412431853476
358,9,68.73314115444184,53951.100626345826,496.6732219843473,293.9389345442808
358,10,87.11236149895855,67298.95668944104,496.6732219843473,30.234681052353206
358,11,65.71007799103002,49896.459967825576,496.6732219843473,0.00002869337655289219
358,12,56.244917930722316,41133.88241092148,496.6732219843473,0
358,13,45.517373044380285,25252.680061821124,496.6732219843473,137.5487924275194
358,14,19.21226294423804,11846.617982667263,496.6732219843473,127.21612507618707
358,15,6.021002713485573,3854.530579036795,496.6732219843473,112.69587358837846
358,16,69.89264260196138,48159.70402467965,496.6732219843473,130.28982728092535
358,17,74.2898420618889,57616.614380987936,496.6732219843473,195.57588490424206
358,18,99.07249417629733,84976.57966705234,496.6732219843473,119.27876270373567
358,19,66.77746426373481,39121.67558560695,496.6732219843473,10.502440785216285
358,20,56.365507773240786,36806.83394574954,496.6732219843473,204.97993904115057
358,21,60.77536748832141,43540.12839193931,496.6732219843473,181.74003867547577
358,22,65.58901488663733,48032.51463557653,496.6732219843473,603.3839031271233
358,23,62.38106133665989,46243.17137662753,496.6732219843473,185.92809969697035
358,24,62.888805661351505,46656.06272773977,496.6732219843473,344.94678071907856
358,25,61.79749782563811,45834.95663368583,496.6732219843473,69.49569582967548
358,26,63.37180689839927,47268.65479869098,496.6732219843473,716.0377501451641
358,27,60.60104443467047,45030.30980460369,496.6732219843473,323.7292183215672
358,28,59.17227453870341,40645.66445756827,496.6732219843473,0.000000001862645149230957
358,29,59.4484809575126,44513.414517778365,496.6732219843473,338.26651334269803
358,30,61.79715402395826,45798.19211859217,496.6732219843473,264.9956093431703
358,31,56.40275551417753,41319.00789993269,496.6732219843473,160.19352633348032
358,32,68.89512984141011,53942.33852570583,496.6732219843473,96.1896544677067
358,33,59.70384930140873,44537.20582087312,496.6732219843473,106.68896180463638
358,34,59.08926381270654,44367.29176680937,496.6732219843473,551.3616256140572
358,35,57.33924175584489,42909.13000581166,496.6732219843473,657.7461651326481
358,36,58.91553159878781,43921.91482068766,496.6732219843473,279.7172408755061
358,37,63.962389283352444,47193.91851791473,496.6732219843473,346.00968630994606
358,38,58.28667302332906,41183.43031729474,496.6732219843473,201.66679343610593
358,39,64.72456000636998,46999.08395363559,496.6732219843473,2.1815257747356545
358,40,63.61995834929164,47404.8603542099,496.6732219843473,728.1673320664453
359,0,90.61253057783097,80187.26774360541,25.090850912156036,35.15977961944156
359,1,75.34017424760518,56358.4459945992,25.090850912156036,48.60789036590427
359,2,23.36777975412616,14697.151795912128,25.090850912156036,117.78761762100542
359,3,66.41899735999601,49818.57775210414,25.090850912156036,0.000013706738409904616
359,4,49.35621198921171,32980.14061348912,25.090850912156036,206.26048131650703
359,5,61.63865233968311,34911.83490526075,25.090850912156036,150.80798443932372
359,6,100.34402885497522,89925.73196240315,25.090850912156036,42.10625827637604
359,7,89.78518148630536,75466.5948005202,25.090850912156036,179.36325308529894
359,8,77.67026284930544,62916.687975182096,25.090850912156036,216.72412431853476
359,9,70.26571396258552,52713.230318628994,25.090850912156036,293.9389345442808
359,10,87.34577328424449,66061.0863817242,25.090850912156036,30.234681052353206
359,11,65.94348977631596,48658.58966010874,25.090850912156036,0.00002869337655289219
359,12,56.47832971600827,39896.012103204645,25.090850912156036,0
359,13,46.141620171375685,24014.809754104295,25.090850912156036,137.5487924275194
359,14,19.44567472952399,10608.747674950433,25.090850912156036,127.21612507618707
359,15,7.5535755216292335,4149.236144609243,25.090850912156036,112.69587358837846
359,16,71.42521541010505,48454.4095902521,25.090850912156036,130.28982728092535
359,17,75.82241487003257,56378.74407327111,25.090850912156036,195.57588490424206
359,18,100.605066984441,83738.70935933552,25.090850912156036,119.27876270373567
359,19,68.31003707187848,37883.80527789011,25.090850912156036,10.502440785216285
359,20,56.59891955852674,35568.963638032714,25.090850912156036,204.97993904115057
359,21,62.30794029646508,42302.25808422248,25.090850912156036,181.74003867547577
359,22,67.121587694781,46794.6443278597,25.090850912156036,603.3839031271233
359,23,63.91363414480356,45005.3010689107,25.090850912156036,185.92809969697035
359,24,64.42137846949517,45418.19242002294,25.090850912156036,344.94678071907856
359,25,63.33007063378178,44597.08632596901,25.090850912156036,69.49569582967548
359,26,64.90437970654293,46030.78449097415,25.090850912156036,716.0377501451641
359,27,62.13361724281414,43792.439496886866,25.090850912156036,323.7292183215672
359,28,60.70484734684708,39407.79414985145,25.090850912156036,0.000000001862645149230957
359,29,60.98105376565627,43275.54421006153,25.090850912156036,338.26651334269803
359,30,63.329726832101926,44560.32181087534,25.090850912156036,264.9956093431703
359,31,57.9353283223212,40081.13759221586,25.090850912156036,160.19352633348032
359,32,70.4277026495538,52704.46821798901,25.090850912156036,96.1896544677067
359,33,61.2364221095524,43299.33551315629,25.090850912156036,106.68896180463638
